"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"衝進路中","2023",10,12,13,"晴","有照明未開啟或故障",50,"多岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","無",75,"非駕駛人",120.671278,24.149439,"臺中市","西區"
"衝進路中","2023",10,12,13,"晴","有照明未開啟或故障",50,"多岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","無",22,"未使用",120.671278,24.149439,"臺中市","西區"
"其他","2023",10,12,16,"晴","有照明未開啟或故障",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",35,"未使用",121.453971,25.033547,"新北市","新莊區"
"其他","2023",10,12,16,"晴","有照明未開啟或故障",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",52,"未使用",121.453971,25.033547,"新北市","新莊區"
"其他","2023",10,12,16,"晴","有照明未開啟或故障",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",45,"未使用",121.453971,25.033547,"新北市","新莊區"
"其他","2023",10,12,16,"晴","有照明未開啟或故障",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",46,"未使用",121.453971,25.033547,"新北市","新莊區"
"其他","2023",10,12,16,"晴","有照明未開啟或故障",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",47,"未使用",121.453971,25.033547,"新北市","新莊區"
"其他","2023",10,12,16,"晴","有照明未開啟或故障",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",25,"非駕駛人",121.453971,25.033547,"新北市","新莊區"
"其他","2023",10,12,16,"晴","有照明未開啟或故障",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",55,"非駕駛人",121.453971,25.033547,"新北市","新莊區"
"側撞","2023",10,12,16,"晴","無照明",60,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",42,"未使用",120.336046,23.658861,"雲林縣","元長鄉"
"側撞","2023",10,12,16,"晴","無照明",60,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",79,"未使用",120.336046,23.658861,"雲林縣","元長鄉"
"側撞","2023",10,12,16,"晴","無照明",60,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",53,"非駕駛人",120.336046,23.658861,"雲林縣","元長鄉"
"穿越道路中","2023",10,13,5,"晴","有照明未開啟或故障",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","正常","中央分向島","未繪設快慢車道分隔線","有",62,"未使用",121.807142,24.845167,"宜蘭縣","頭城鎮"
"穿越道路中","2023",10,13,5,"晴","有照明未開啟或故障",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","正常","中央分向島","未繪設快慢車道分隔線","有",85,"非駕駛人",121.807142,24.845167,"宜蘭縣","頭城鎮"
"穿越道路中","2023",10,13,5,"晴","有照明未開啟或故障",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","行車分向線","未繪設快慢車道分隔線","有",72,"未使用",121.301364,24.918654,"桃園市","大溪區"
"穿越道路中","2023",10,13,5,"晴","有照明未開啟或故障",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","行車分向線","未繪設快慢車道分隔線","有",95,"非駕駛人",121.301364,24.918654,"桃園市","大溪區"
"追撞","2023",10,13,6,"晴","有照明未開啟或故障",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",25,"不明",121.262525,24.905324,"桃園市","大溪區"
"追撞","2023",10,13,6,"晴","有照明未開啟或故障",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",65,"不明",121.262525,24.905324,"桃園市","大溪區"
"追撞","2023",10,13,6,"晴","有照明未開啟或故障",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",64,"不明",121.262525,24.905324,"桃園市","大溪區"
"追撞","2023",10,13,6,"晴","有照明未開啟或故障",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",61,"不明",121.262525,24.905324,"桃園市","大溪區"
"對撞","2023",10,13,6,"晴","無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","中央分向島","快慢車道分隔線","有",33,"未使用",121.479604,25.042442,"新北市","中和區"
"對撞","2023",10,13,6,"晴","無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","中央分向島","快慢車道分隔線","有",64,"未使用",121.479604,25.042442,"新北市","中和區"
"撞電桿","2023",10,13,8,"晴","有照明未開啟或故障",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",72,"未使用",121.066969,24.708344,"新竹縣","北埔鄉"
"同向擦撞","2023",10,13,13,"晴","有照明未開啟或故障",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","中央分向島","未繪設快慢車道分隔線","有",21,"未使用",121.448407,25.016843,"新北市","板橋區"
"同向擦撞","2023",10,13,13,"晴","有照明未開啟或故障",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","中央分向島","未繪設快慢車道分隔線","有",26,"未使用",121.448407,25.016843,"新北市","板橋區"
"追撞","2023",10,13,18,"晴","有照明且開啟",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","行車分向線","未繪設快慢車道分隔線","有",47,"未使用",121.28356,24.954474,"桃園市","八德區"
"追撞","2023",10,13,18,"晴","有照明且開啟",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","行車分向線","未繪設快慢車道分隔線","有",40,"不明",121.28356,24.954474,"桃園市","八德區"
"對向擦撞","2023",10,13,20,"陰","有照明且開啟",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",55,"未使用",120.63788,23.93756,"南投縣","南投市"
"對向擦撞","2023",10,13,20,"陰","有照明且開啟",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",33,"不明",120.63788,23.93756,"南投縣","南投市"
"側撞","2023",10,13,21,"晴","有照明且開啟",50,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","無","未繪設快慢車道分隔線","無",58,"未使用",121.149595,24.902476,"桃園市","楊梅區"
"側撞","2023",10,13,21,"晴","有照明且開啟",50,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","無","未繪設快慢車道分隔線","無",15,"未使用",121.149595,24.902476,"桃園市","楊梅區"
"路口交岔撞","2023",10,14,10,"陰","無照明",30,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","無","未繪設快慢車道分隔線","有",60,"未使用",121.755556,24.796565,"宜蘭縣","礁溪鄉"
"路口交岔撞","2023",10,14,10,"陰","無照明",30,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","無","未繪設快慢車道分隔線","有",37,"未使用",121.755556,24.796565,"宜蘭縣","礁溪鄉"
"同向擦撞","2023",10,14,14,"晴","有照明未開啟或故障",60,"直路","慢車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","快慢車道分隔線","有",62,"未使用",120.689709,24.223652,"臺中市","潭子區"
"同向擦撞","2023",10,14,14,"晴","有照明未開啟或故障",60,"直路","慢車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","快慢車道分隔線","有",51,"未使用",120.689709,24.223652,"臺中市","潭子區"
"同向擦撞","2023",10,14,14,"晴","有照明未開啟或故障",60,"直路","慢車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","快慢車道分隔線","有",66,"未使用",120.689709,24.223652,"臺中市","潭子區"
"側撞","2023",10,14,15,"晴","有照明未開啟或故障",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",52,"未使用",120.294061,22.996085,"臺南市","歸仁區"
"側撞","2023",10,14,15,"晴","有照明未開啟或故障",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",79,"未使用",120.294061,22.996085,"臺南市","歸仁區"
"追撞","2023",10,14,18,"晴","有照明未開啟或故障",60,"三岔路","路肩、路緣","柏油","乾燥","無遮蔽物","正常","中央分向島","快慢車道分隔線","有",58,"未使用",120.699361,24.550178,"苗栗縣","通霄鎮"
"追撞","2023",10,14,18,"晴","有照明未開啟或故障",60,"三岔路","路肩、路緣","柏油","乾燥","無遮蔽物","正常","中央分向島","快慢車道分隔線","有",30,"未使用",120.699361,24.550178,"苗栗縣","通霄鎮"
"撞電桿","2023",10,15,0,"陰","有照明且開啟",60,"三岔路","交叉口附近","柏油","濕潤","無遮蔽物","正常","雙向禁止超車線","快慢車道分隔線","有",26,"不明",120.93294,23.896031,"南投縣","魚池鄉"
"撞電桿","2023",10,15,0,"陰","有照明且開啟",60,"三岔路","交叉口附近","柏油","濕潤","無遮蔽物","正常","雙向禁止超車線","快慢車道分隔線","有",26,"非駕駛人",120.93294,23.896031,"南投縣","魚池鄉"
"撞電桿","2023",10,15,0,"陰","有照明且開啟",60,"三岔路","交叉口附近","柏油","濕潤","無遮蔽物","正常","雙向禁止超車線","快慢車道分隔線","有",28,"非駕駛人",120.93294,23.896031,"南投縣","魚池鄉"
"路口交岔撞","2023",10,15,7,"晴","無照明",30,"四岔路","交叉路口內","柏油","乾燥","有遮蔽物","無號誌","無","未繪設快慢車道分隔線","有",84,"不明",120.5376,22.85522,"高雄市","美濃區"
"路口交岔撞","2023",10,15,7,"晴","無照明",30,"四岔路","交叉路口內","柏油","乾燥","有遮蔽物","無號誌","無","未繪設快慢車道分隔線","有",38,"未使用",120.5376,22.85522,"高雄市","美濃區"
"撞號誌、標誌桿","2023",10,15,10,"陰","無照明",60,"直路","路肩、路緣","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",18,"不明",120.375069,23.077642,"臺南市","左鎮區"
"其他","2023",10,15,13,"晴","無照明",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","行車分向線","未繪設快慢車道分隔線","有",32,"未使用",120.372808,22.624979,"高雄市","鳳山區"
"其他","2023",10,15,13,"晴","無照明",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","行車分向線","未繪設快慢車道分隔線","有",23,"未使用",120.372808,22.624979,"高雄市","鳳山區"
"撞工程施工","2023",10,15,16,"晴","無照明",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",22,"未使用",120.433203,23.384507,"臺南市","白河區"
"撞護欄(樁)","2023",10,16,1,"晴","有照明且開啟",50,"三岔路","交叉口附近","柏油","乾燥","無遮蔽物","正常","中央分向島","快慢車道分隔線","有",29,"不明",120.424254,22.780699,"高雄市","燕巢區"
"撞護欄(樁)","2023",10,16,1,"晴","有照明且開啟",50,"三岔路","交叉口附近","柏油","乾燥","無遮蔽物","正常","中央分向島","快慢車道分隔線","有",112,"",120.424254,22.780699,"高雄市","燕巢區"
"衝出路外","2023",10,17,6,"晴","有照明未開啟或故障",50,"三岔路","交叉口附近","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",88,"不明",120.339166,23.447118,"嘉義縣","太保市"
"對向擦撞","2023",10,17,8,"晴","有照明未開啟或故障",40,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","行車分向線","未繪設快慢車道分隔線","有",27,"未使用",120.533452,24.026168,"彰化縣","花壇鄉"
"對向擦撞","2023",10,17,8,"晴","有照明未開啟或故障",40,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","行車分向線","未繪設快慢車道分隔線","有",69,"未使用",120.533452,24.026168,"彰化縣","花壇鄉"
"對向通行中","2023",10,17,17,"晴","有照明且開啟",50,"橋樑","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",45,"未使用",120.643387,24.054489,"臺中市","烏日區"
"對向通行中","2023",10,17,17,"晴","有照明且開啟",50,"橋樑","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",85,"非駕駛人",120.643387,24.054489,"臺中市","烏日區"
"撞電桿","2023",10,17,21,"晴","有照明且開啟",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",21,"未使用",120.533191,23.847312,"彰化縣","北斗鎮"
"衝出路外","2023",10,17,23,"晴","有照明且開啟",50,"彎曲路及附近","路肩、路緣","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",19,"未使用",121.585493,23.969786,"花蓮縣","吉安鄉"
"衝出路外","2023",10,17,23,"晴","有照明且開啟",50,"彎曲路及附近","路肩、路緣","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","快慢車道分隔線","有",32,"非駕駛人",121.585493,23.969786,"花蓮縣","吉安鄉"
"側撞","2023",10,18,4,"晴","有照明且開啟",60,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","無","未繪設快慢車道分隔線","無",37,"未使用",120.559103,24.268098,"臺中市","清水區"
"側撞","2023",10,18,4,"晴","有照明且開啟",60,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","無","未繪設快慢車道分隔線","無",82,"不明",120.559103,24.268098,"臺中市","清水區"
"撞電桿","2023",10,18,12,"晴","無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",47,"未使用",120.781497,22.213227,"屏東縣","獅子鄉"
"撞電桿","2023",10,18,12,"晴","無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",5,"非駕駛人",120.781497,22.213227,"屏東縣","獅子鄉"
"撞電桿","2023",10,18,12,"晴","無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",83,"非駕駛人",120.781497,22.213227,"屏東縣","獅子鄉"
"對撞","2023",10,18,17,"晴","有照明且開啟",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",83,"未使用",120.438903,23.352583,"臺南市","白河區"
"對撞","2023",10,18,17,"晴","有照明且開啟",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",21,"未使用",120.438903,23.352583,"臺南市","白河區"
"側撞","2023",10,18,23,"陰","有照明且開啟",70,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","中央分向島","寬式快慢車道分隔島(50公分以上)","有",58,"未使用",121.572432,25.074614,"臺北市","內湖區"
"側撞","2023",10,18,23,"陰","有照明且開啟",70,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","中央分向島","寬式快慢車道分隔島(50公分以上)","有",19,"未使用",121.572432,25.074614,"臺北市","內湖區"
"穿越道路中","2023",10,19,0,"晴","有照明且開啟",50,"四岔路","行人穿越道附近","柏油","乾燥","無遮蔽物","正常","中央分向島","未繪設快慢車道分隔線","有",61,"非駕駛人",121.230941,24.87312,"桃園市","龍潭區"
"穿越道路中","2023",10,19,0,"晴","有照明且開啟",50,"四岔路","行人穿越道附近","柏油","乾燥","無遮蔽物","正常","中央分向島","未繪設快慢車道分隔線","有",19,"未使用",121.230941,24.87312,"桃園市","龍潭區"
"撞交通島","2023",10,19,8,"晴","無照明",60,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",68,"不明",120.449136,22.771228,"高雄市","大樹區"
"撞交通島","2023",10,19,8,"晴","無照明",60,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",112,"",120.449136,22.771228,"高雄市","大樹區"
"追撞","2023",10,19,9,"晴","有照明未開啟或故障",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",21,"未使用",121.268073,25.040973,"桃園市","蘆竹區"
"追撞","2023",10,19,9,"晴","有照明未開啟或故障",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",68,"未使用",121.268073,25.040973,"桃園市","蘆竹區"
"追撞","2023",10,19,9,"晴","有照明未開啟或故障",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",23,"未使用",121.268073,25.040973,"桃園市","蘆竹區"
"衝出路外","2023",10,19,10,"晴","有照明未開啟或故障",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","無","未繪設快慢車道分隔線","有",53,"未使用",120.708668,23.991445,"南投縣","草屯鎮"
"衝出路外","2023",10,19,10,"晴","有照明未開啟或故障",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","無遮蔽物","無號誌","無","未繪設快慢車道分隔線","有",64,"非駕駛人",120.708668,23.991445,"南投縣","草屯鎮"
"側撞","2023",10,19,18,"晴","有照明且開啟",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","行車分向線","未繪設快慢車道分隔線","有",61,"未使用",120.306624,22.7359,"高雄市","橋頭區"
"側撞","2023",10,19,18,"晴","有照明且開啟",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","行車分向線","未繪設快慢車道分隔線","有",18,"不明",120.306624,22.7359,"高雄市","橋頭區"
"追撞","2023",10,19,21,"晴","有照明且開啟",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","快慢車道分隔線","有",20,"未使用",120.446826,22.59205,"屏東縣","萬丹鄉"
"追撞","2023",10,19,21,"晴","有照明且開啟",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","快慢車道分隔線","有",56,"未使用",120.446826,22.59205,"屏東縣","萬丹鄉"
"撞護欄(樁)","2023",10,20,7,"晴","有照明未開啟或故障",50,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","寬式快慢車道分隔島(50公分以上)","有",44,"未使用",121.519294,24.982728,"新北市","新店區"
"追撞","2023",10,20,8,"晴","有照明未開啟或故障",100,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",49,"不明",121.390162,25.064978,"新北市","林口區"
"追撞","2023",10,20,8,"晴","有照明未開啟或故障",100,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",50,"未使用",121.390162,25.064978,"新北市","林口區"
"側撞","2023",10,20,10,"晴","無照明",50,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","雙向禁止超車線","快慢車道分隔線","有",38,"未使用",121.426237,25.002193,"新北市","樹林區"
"側撞","2023",10,20,10,"晴","無照明",50,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","雙向禁止超車線","快慢車道分隔線","有",69,"未使用",121.426237,25.002193,"新北市","樹林區"
"穿越道路中","2023",10,20,17,"晴","有照明未開啟或故障",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","無","未繪設快慢車道分隔線","無",21,"未使用",120.3114,22.88578,"高雄市","阿蓮區"
"穿越道路中","2023",10,20,17,"晴","有照明未開啟或故障",50,"三岔路","交叉路口內","柏油","乾燥","無遮蔽物","無號誌","無","未繪設快慢車道分隔線","無",85,"非駕駛人",120.3114,22.88578,"高雄市","阿蓮區"
"撞護欄(樁)","2023",10,20,21,"陰","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",33,"未使用",120.524996,22.592412,"屏東縣","竹田鄉"
"撞護欄(樁)","2023",10,20,21,"陰","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",43,"未使用",120.524996,22.592412,"屏東縣","竹田鄉"
"撞護欄(樁)","2023",10,20,21,"陰","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",32,"未使用",120.524996,22.592412,"屏東縣","竹田鄉"
"撞護欄(樁)","2023",10,20,21,"陰","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",2,"非駕駛人",120.524996,22.592412,"屏東縣","竹田鄉"
"追撞","2023",10,20,21,"晴","有照明且開啟",40,"直路","慢車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","快慢車道分隔線","有",19,"未使用",120.225809,22.915959,"臺南市","仁德區"
"追撞","2023",10,20,21,"晴","有照明且開啟",40,"直路","慢車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","快慢車道分隔線","有",66,"未使用",120.225809,22.915959,"臺南市","仁德區"
"側撞","2023",10,21,7,"晴","無照明",40,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","中央分向島","未繪設快慢車道分隔線","有",86,"未使用",120.455217,23.882215,"彰化縣","埤頭鄉"
"側撞","2023",10,21,7,"晴","無照明",40,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","中央分向島","未繪設快慢車道分隔線","有",39,"未使用",120.455217,23.882215,"彰化縣","埤頭鄉"
"側撞","2023",10,21,7,"晴","無照明",40,"四岔路","交叉路口內","柏油","乾燥","無遮蔽物","正常","中央分向島","未繪設快慢車道分隔線","有",86,"非駕駛人",120.455217,23.882215,"彰化縣","埤頭鄉"
"路口交岔撞","2023",10,21,8,"晴","有照明未開啟或故障",30,"四岔路","交叉口附近","柏油","乾燥","無遮蔽物","無號誌","無","未繪設快慢車道分隔線","有",79,"未使用",120.530944,22.508413,"屏東縣","潮州鎮"
"路口交岔撞","2023",10,21,8,"晴","有照明未開啟或故障",30,"四岔路","交叉口附近","柏油","乾燥","無遮蔽物","無號誌","無","未繪設快慢車道分隔線","有",62,"未使用",120.530944,22.508413,"屏東縣","潮州鎮"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",62,"未使用",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",37,"未使用",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",52,"不明",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",61,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",47,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",11,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",48,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",67,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",10,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",22,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",44,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",14,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",12,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",1,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",52,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",52,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",20,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",16,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
"同向擦撞","2023",10,21,9,"晴","無照明",110,"直路","快車道","柏油","乾燥","無遮蔽物","無號誌","中央分向島","未繪設快慢車道分隔線","有",38,"非駕駛人",120.603055,23.707668,"雲林縣","斗六市"
