"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"其他","2020",11,1,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",26,"未使用",120.69015,24.142837,"臺中市","東區"
"其他","2020",11,1,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",68,"非汽(機)車駕駛人",120.69015,24.142837,"臺中市","東區"
"撞路樹、電桿","2020",11,1,1,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",23,"未使用",120.523741,22.625804,"屏東縣","竹田鄉"
"撞交通島","2020",11,1,2,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",39,"不明",120.715567,22.111482,"屏東縣","車城鄉"
"其他","2020",11,1,6,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",45,"未使用",120.526108,22.657658,"屏東縣","麟洛鄉"
"在路上作業中","2020",11,1,6,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",79,"非汽(機)車駕駛人",120.455366,23.035053,"臺南市","南化區"
"在路上作業中","2020",11,1,6,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",38,"未使用",120.455366,23.035053,"臺南市","南化區"
"撞護欄(樁)","2020",11,1,13,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",21,"未使用",120.702777,24.118055,"臺中市","太平區"
"撞路樹、電桿","2020",11,1,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",60,"未使用",120.22668,23.097161,"臺南市","安定區"
"撞路樹、電桿","2020",11,2,2,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",20,"未使用",121.272515,24.845092,"桃園市","大溪區"
"穿越道路中","2020",11,2,9,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",79,"未使用",120.461839,23.451711,"嘉義縣","中埔鄉"
"穿越道路中","2020",11,2,9,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",81,"非汽(機)車駕駛人",120.461839,23.451711,"嘉義縣","中埔鄉"
"側撞","2020",11,2,9,"晴","日間自然光線",30,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",63,"未使用",121.114995,22.753313,"臺東縣","臺東市"
"側撞","2020",11,2,9,"晴","日間自然光線",30,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",54,"未使用",121.114995,22.753313,"臺東縣","臺東市"
"路口交岔撞","2020",11,2,11,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",58,"不明",120.994267,24.798568,"新竹市","東區"
"路口交岔撞","2020",11,2,11,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",27,"不明",120.994267,24.798568,"新竹市","東區"
"路口交岔撞","2020",11,2,11,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",52,"不明",120.994267,24.798568,"新竹市","東區"
"穿越道路中","2020",11,2,21,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",30,"未使用",121.003029,24.792143,"新竹市","東區"
"穿越道路中","2020",11,2,21,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",47,"非汽(機)車駕駛人",121.003029,24.792143,"新竹市","東區"
"其他","2020",11,3,1,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","濕潤","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",31,"不明",121.513796,25.067255,"臺北市","大同區"
"其他","2020",11,3,1,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","濕潤","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",79,"非汽(機)車駕駛人",121.513796,25.067255,"臺北市","大同區"
"追撞","2020",11,3,6,"雨","晨或暮光",50,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",40,"不明",121.662345,25.065799,"新北市","汐止區"
"追撞","2020",11,3,6,"雨","晨或暮光",50,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",62,"未使用",121.662345,25.065799,"新北市","汐止區"
"追撞","2020",11,3,6,"雨","晨或暮光",50,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",59,"非汽(機)車駕駛人",121.662345,25.065799,"新北市","汐止區"
"追撞","2020",11,3,8,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",37,"未使用",120.996946,24.755688,"新竹縣","寶山鄉"
"追撞","2020",11,3,8,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",24,"未使用",120.996946,24.755688,"新竹縣","寶山鄉"
"追撞","2020",11,3,8,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",56,"未使用",120.996946,24.755688,"新竹縣","寶山鄉"
"追撞","2020",11,3,8,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",49,"未使用",120.996946,24.755688,"新竹縣","寶山鄉"
"追撞","2020",11,3,8,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",40,"未使用",120.996946,24.755688,"新竹縣","寶山鄉"
"追撞","2020",11,3,8,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",53,"未使用",120.996946,24.755688,"新竹縣","寶山鄉"
"追撞","2020",11,3,8,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",55,"未使用",120.996946,24.755688,"新竹縣","寶山鄉"
"側撞","2020",11,3,10,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",19,"未使用",121.263652,24.877502,"桃園市","大溪區"
"側撞","2020",11,3,10,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",67,"未使用",121.263652,24.877502,"桃園市","大溪區"
"衝出路外","2020",11,4,7,"陰","日間自然光線",40,"三岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",92,"未使用",121.201209,24.983486,"桃園市","中壢區"
"衝出路外","2020",11,4,7,"陰","日間自然光線",40,"三岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",36,"未使用",121.201209,24.983486,"桃園市","中壢區"
"撞橋樑、建築物","2020",11,4,10,"晴","日間自然光線",30,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",44,"不明",120.350982,23.81261,"雲林縣","二崙鄉"
"撞橋樑、建築物","2020",11,4,10,"晴","日間自然光線",70,"直路","人行道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",109,"",120.1881,22.88101,"高雄市","茄萣區"
"撞橋樑、建築物","2020",11,4,10,"晴","日間自然光線",70,"直路","人行道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",48,"未使用",120.1881,22.88101,"高雄市","茄萣區"
"撞路樹、電桿","2020",11,4,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",57,"未使用",120.488252,23.63949,"雲林縣","斗南鎮"
"其他","2020",11,4,11,"晴","日間自然光線",60,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",23,"未使用",121.162764,24.737227,"新竹縣","橫山鄉"
"其他","2020",11,4,11,"晴","日間自然光線",60,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",28,"未使用",121.162764,24.737227,"新竹縣","橫山鄉"
"同向擦撞","2020",11,4,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",22,"不明",120.417591,23.76367,"雲林縣","二崙鄉"
"同向擦撞","2020",11,4,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",28,"不明",120.417591,23.76367,"雲林縣","二崙鄉"
"同向擦撞","2020",11,4,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",67,"不明",120.417591,23.76367,"雲林縣","二崙鄉"
"側撞","2020",11,5,7,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",42,"未使用",120.32536,22.577981,"高雄市","前鎮區"
"側撞","2020",11,5,7,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",61,"未使用",120.32536,22.577981,"高雄市","前鎮區"
"其他","2020",11,5,10,"晴","日間自然光線",70,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",59,"不明",120.680378,24.489262,"苗栗縣","通霄鎮"
"其他","2020",11,5,10,"晴","日間自然光線",70,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",50,"未使用",120.680378,24.489262,"苗栗縣","通霄鎮"
"其他","2020",11,5,10,"晴","日間自然光線",70,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",67,"未使用",120.680378,24.489262,"苗栗縣","通霄鎮"
"側撞","2020",11,5,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","不良","正常","無","未繪設快慢車道分隔線","無",73,"未使用",120.150924,23.463212,"嘉義縣","東石鄉"
"側撞","2020",11,5,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","不良","正常","無","未繪設快慢車道分隔線","無",78,"未使用",120.150924,23.463212,"嘉義縣","東石鄉"
"路上翻車、摔倒","2020",11,5,12,"晴","日間自然光線",50,"直路","機車專用道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",19,"不明",121.458371,25.075385,"新北市","五股區"
"撞路樹、電桿","2020",11,6,1,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",17,"未使用",120.784872,24.485065,"苗栗縣","銅鑼鄉"
"同向擦撞","2020",11,6,7,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",26,"未使用",120.298695,22.67999,"高雄市","左營區"
"同向擦撞","2020",11,6,7,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",73,"未使用",120.298695,22.67999,"高雄市","左營區"
"其他","2020",11,6,13,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",53,"未使用",120.308517,23.591608,"雲林縣","北港鎮"
"其他","2020",11,6,13,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",81,"非汽(機)車駕駛人",120.308517,23.591608,"雲林縣","北港鎮"
"穿越道路中","2020",11,6,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",68,"非汽(機)車駕駛人",120.82499,24.263555,"臺中市","東勢區"
"穿越道路中","2020",11,6,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",81,"未使用",120.82499,24.263555,"臺中市","東勢區"
"側撞","2020",11,7,0,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",30,"不明",121.435928,25.086064,"新北市","五股區"
"側撞","2020",11,7,0,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",51,"不明",121.435928,25.086064,"新北市","五股區"
"穿越道路中","2020",11,7,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",50,"不明",121.452096,25.12867,"新北市","八里區"
"穿越道路中","2020",11,7,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",87,"非汽(機)車駕駛人",121.452096,25.12867,"新北市","八里區"
"側撞","2020",11,7,7,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",21,"不明",121.584949,25.055852,"臺北市","內湖區"
"側撞","2020",11,7,7,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",46,"未使用",121.584949,25.055852,"臺北市","內湖區"
"側撞","2020",11,7,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",79,"未使用",120.231765,22.977791,"臺南市","東區"
"側撞","2020",11,7,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",62,"未使用",120.231765,22.977791,"臺南市","東區"
"其他","2020",11,7,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",37,"未使用",121.361518,25.070705,"新北市","林口區"
"其他","2020",11,7,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",41,"未使用",121.361518,25.070705,"新北市","林口區"
"其他","2020",11,7,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",67,"未使用",121.361518,25.070705,"新北市","林口區"
"穿越道路中","2020",11,7,17,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",50,"未使用",120.575248,24.270383,"臺中市","清水區"
"穿越道路中","2020",11,7,17,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",84,"非汽(機)車駕駛人",120.575248,24.270383,"臺中市","清水區"
"撞交通島","2020",11,8,8,"陰","日間自然光線",60,"直路","交通島(含槽化線)","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",59,"未使用",121.128931,22.783816,"臺東縣","臺東市"
"側撞","2020",11,8,15,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",22,"未使用",121.239908,24.680502,"新竹縣","尖石鄉"
"側撞","2020",11,8,15,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"未使用",121.239908,24.680502,"新竹縣","尖石鄉"
"穿越道路中","2020",11,8,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",25,"未使用",120.416574,23.34476,"臺南市","白河區"
"穿越道路中","2020",11,8,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",72,"非汽(機)車駕駛人",120.416574,23.34476,"臺南市","白河區"
"其他","2020",11,9,10,"陰","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",87,"不明",120.270537,23.654462,"雲林縣","四湖鄉"
"其他","2020",11,9,10,"陰","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",23,"未使用",120.270537,23.654462,"雲林縣","四湖鄉"
"同向擦撞","2020",11,9,11,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",22,"未使用",121.739451,25.140112,"基隆市","中山區"
"同向擦撞","2020",11,9,11,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",64,"未使用",121.739451,25.140112,"基隆市","中山區"
"同向擦撞","2020",11,9,11,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",62,"未使用",121.739451,25.140112,"基隆市","中山區"
"其他","2020",11,9,17,"陰","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",33,"不明",120.292073,23.538899,"嘉義縣","六腳鄉"
"其他","2020",11,9,17,"陰","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"未使用",120.292073,23.538899,"嘉義縣","六腳鄉"
"其他","2020",11,9,17,"陰","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",28,"未使用",120.292073,23.538899,"嘉義縣","六腳鄉"
"其他","2020",11,9,17,"陰","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",73,"未使用",120.292073,23.538899,"嘉義縣","六腳鄉"
"其他","2020",11,9,17,"陰","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",33,"非汽(機)車駕駛人",120.292073,23.538899,"嘉義縣","六腳鄉"
"側撞","2020",11,10,8,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","寛式快慢車道分隔島(50公分以上)","無",18,"未使用",120.349405,22.610612,"高雄市","鳳山區"
"側撞","2020",11,10,8,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","寛式快慢車道分隔島(50公分以上)","無",72,"非汽(機)車駕駛人",120.349405,22.610612,"高雄市","鳳山區"
"側撞","2020",11,10,13,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",75,"不明",120.137528,23.030148,"臺南市","南區"
"側撞","2020",11,10,13,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",58,"未使用",120.137528,23.030148,"臺南市","南區"
"穿越道路中","2020",11,10,15,"雨","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",74,"非汽(機)車駕駛人",120.611084,23.753525,"雲林縣","林內鄉"
"穿越道路中","2020",11,10,15,"雨","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",22,"未使用",120.611084,23.753525,"雲林縣","林內鄉"
"其他","2020",11,10,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",31,"未使用",120.692829,24.228355,"臺中市","潭子區"
"其他","2020",11,10,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",65,"未使用",120.692829,24.228355,"臺中市","潭子區"
"路上翻車、摔倒","2020",11,11,9,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",16,"未使用",121.175828,24.925566,"桃園市","楊梅區"
"路上翻車、摔倒","2020",11,11,9,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",21,"非汽(機)車駕駛人",121.175828,24.925566,"桃園市","楊梅區"
"側撞","2020",11,12,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",65,"非汽(機)車駕駛人",121.211537,24.964534,"桃園市","中壢區"
"側撞","2020",11,12,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",45,"未使用",121.211537,24.964534,"桃園市","中壢區"
"穿越道路中","2020",11,12,5,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"四岔路","交叉口附近","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",36,"未使用",120.399683,22.501207,"高雄市","林園區"
"穿越道路中","2020",11,12,5,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"四岔路","交叉口附近","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",73,"非汽(機)車駕駛人",120.399683,22.501207,"高雄市","林園區"
"穿越道路中","2020",11,12,6,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",23,"未使用",121.727485,25.140603,"基隆市","中山區"
"穿越道路中","2020",11,12,6,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",71,"非汽(機)車駕駛人",121.727485,25.140603,"基隆市","中山區"
"撞護欄(樁)","2020",11,12,10,"晴","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",64,"未使用",121.134375,24.02374,"南投縣","仁愛鄉"
"撞護欄(樁)","2020",11,12,10,"晴","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",62,"未使用",121.134375,24.02374,"南投縣","仁愛鄉"
"撞護欄(樁)","2020",11,12,10,"晴","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",61,"未使用",121.134375,24.02374,"南投縣","仁愛鄉"
"撞護欄(樁)","2020",11,12,10,"晴","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",59,"未使用",121.134375,24.02374,"南投縣","仁愛鄉"
"衝出路外","2020",11,12,13,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",45,"未使用",120.605327,22.609801,"屏東縣","萬巒鄉"
"側撞","2020",11,13,6,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",71,"未使用",120.289745,23.718437,"雲林縣","褒忠鄉"
"側撞","2020",11,13,6,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",32,"未使用",120.289745,23.718437,"雲林縣","褒忠鄉"
"衝出路外","2020",11,13,8,"晴","日間自然光線",40,"彎曲路及附近","路肩、路緣","柏油","乾燥","不良","無號誌","中央分向島","快慢車道分隔線","有",54,"不明",120.477124,23.132496,"臺南市","玉井區"
"同向擦撞","2020",11,13,16,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",69,"未使用",120.261012,23.17111,"臺南市","麻豆區"
"同向擦撞","2020",11,13,16,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",61,"未使用",120.261012,23.17111,"臺南市","麻豆區"
"同向擦撞","2020",11,13,16,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",56,"未使用",120.261012,23.17111,"臺南市","麻豆區"
"其他","2020",11,14,2,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",61,"未使用",120.694381,24.151283,"臺中市","東區"
