"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"對撞","2021",1,11,12,"雨","日間自然光線",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","濕潤","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",21,"非駕駛人",121.507641,24.592609,"宜蘭縣","三星鄉"
"對撞","2021",1,11,12,"雨","日間自然光線",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","濕潤","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",29,"未使用",121.507641,24.592609,"宜蘭縣","三星鄉"
"對撞","2021",1,11,12,"雨","日間自然光線",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","濕潤","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",66,"未使用",121.507641,24.592609,"宜蘭縣","三星鄉"
"側撞","2021",1,11,15,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",66,"未使用",120.385789,22.880606,"高雄市","田寮區"
"側撞","2021",1,11,15,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",34,"未使用",120.385789,22.880606,"高雄市","田寮區"
"追撞","2021",1,11,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",48,"未使用",120.30152,22.62716,"高雄市","大社區"
"追撞","2021",1,11,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",31,"未使用",120.30152,22.62716,"高雄市","大社區"
"衝出路外","2021",1,12,8,"陰","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","無","未繪設快慢車道分隔線","有",51,"未使用",121.112814,22.867121,"臺東縣","卑南鄉"
"路口交岔撞","2021",1,12,16,"陰","日間自然光線",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",88,"未使用",121.419328,23.707251,"花蓮縣","鳳林鎮"
"路口交岔撞","2021",1,12,16,"陰","日間自然光線",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",24,"未使用",121.419328,23.707251,"花蓮縣","鳳林鎮"
"路口交岔撞","2021",1,12,16,"陰","日間自然光線",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",24,"非駕駛人",121.419328,23.707251,"花蓮縣","鳳林鎮"
"同向擦撞","2021",1,12,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",65,"未使用",120.75079,22.004285,"屏東縣","恆春鎮"
"同向擦撞","2021",1,12,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",64,"未使用",120.75079,22.004285,"屏東縣","恆春鎮"
"穿越道路中","2021",1,12,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",22,"不明",120.640339,24.170972,"臺中市","西屯區"
"穿越道路中","2021",1,12,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",80,"非駕駛人",120.640339,24.170972,"臺中市","西屯區"
"路上翻車、摔倒","2021",1,12,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",20,"非駕駛人",120.689807,24.244319,"臺中市","神岡區"
"路上翻車、摔倒","2021",1,12,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",19,"非駕駛人",120.689807,24.244319,"臺中市","神岡區"
"路上翻車、摔倒","2021",1,12,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",20,"非駕駛人",120.689807,24.244319,"臺中市","神岡區"
"路上翻車、摔倒","2021",1,12,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",25,"未使用",120.689807,24.244319,"臺中市","神岡區"
"衝出路外","2021",1,12,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","其他","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",35,"不明",120.30067,22.971547,"臺南市","歸仁區"
"穿越道路中","2021",1,13,5,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",78,"未使用",121.497925,25.022701,"臺北市","萬華區"
"穿越道路中","2021",1,13,5,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",88,"非駕駛人",121.497925,25.022701,"臺北市","萬華區"
"側撞","2021",1,13,9,"晴","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",81,"未使用",120.547745,24.155704,"臺中市","大肚區"
"側撞","2021",1,13,9,"晴","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",19,"未使用",120.547745,24.155704,"臺中市","大肚區"
"路口交岔撞","2021",1,13,11,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",69,"未使用",120.442779,23.792713,"雲林縣","西螺鎮"
"路口交岔撞","2021",1,13,11,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",56,"未使用",120.442779,23.792713,"雲林縣","西螺鎮"
"側撞","2021",1,13,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",76,"未使用",121.096835,24.750009,"新竹縣","芎林鄉"
"側撞","2021",1,13,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",55,"未使用",121.096835,24.750009,"新竹縣","芎林鄉"
"側撞","2021",1,13,16,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","窄式快慢車道分隔島(無柵欄)","有",50,"未使用",120.371218,22.653973,"高雄市","鳥松區"
"側撞","2021",1,13,16,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","窄式快慢車道分隔島(無柵欄)","有",70,"非駕駛人",120.371218,22.653973,"高雄市","鳥松區"
"側撞","2021",1,13,16,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","窄式快慢車道分隔島(無柵欄)","有",70,"未使用",120.371218,22.653973,"高雄市","鳥松區"
"側撞","2021",1,13,17,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",39,"未使用",120.2283,22.90757,"高雄市","湖內區"
"側撞","2021",1,13,17,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",69,"未使用",120.2283,22.90757,"高雄市","湖內區"
"追撞","2021",1,14,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","單向禁止超車線","未繪設快慢車道分隔線","有",71,"不明",120.261664,23.237488,"臺南市","下營區"
"追撞","2021",1,14,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","單向禁止超車線","未繪設快慢車道分隔線","有",62,"未使用",120.261664,23.237488,"臺南市","下營區"
"追撞","2021",1,14,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","單向禁止超車線","未繪設快慢車道分隔線","有",83,"非駕駛人",120.261664,23.237488,"臺南市","下營區"
"同向通行中","2021",1,14,6,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",79,"非駕駛人",121.162883,24.937458,"桃園市","楊梅區"
"同向通行中","2021",1,14,6,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",45,"未使用",121.162883,24.937458,"桃園市","楊梅區"
"側撞","2021",1,14,7,"晴","日間自然光線",70,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",61,"未使用",120.641973,24.401343,"臺中市","大甲區"
"側撞","2021",1,14,7,"晴","日間自然光線",70,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",26,"未使用",120.641973,24.401343,"臺中市","大甲區"
"其他","2021",1,14,8,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",51,"未使用",120.576768,24.118855,"臺中市","大肚區"
"其他","2021",1,14,8,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",35,"未使用",120.576768,24.118855,"臺中市","大肚區"
"其他","2021",1,14,8,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",54,"未使用",120.576768,24.118855,"臺中市","大肚區"
"路口交岔撞","2021",1,14,9,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",84,"未使用",121.091829,22.787285,"臺東縣","卑南鄉"
"路口交岔撞","2021",1,14,9,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",21,"未使用",121.091829,22.787285,"臺東縣","卑南鄉"
"其他","2021",1,14,15,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",1,"非駕駛人",121.747784,24.308947,"花蓮縣","秀林鄉"
"其他","2021",1,14,15,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",23,"未使用",121.747784,24.308947,"花蓮縣","秀林鄉"
"其他","2021",1,14,16,"晴","日間自然光線",30,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",23,"不明",121.211806,24.705057,"新竹縣","尖石鄉"
"其他","2021",1,14,16,"晴","日間自然光線",30,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"不明",121.211806,24.705057,"新竹縣","尖石鄉"
"撞路樹、電桿","2021",1,14,16,"晴","晨或暮光",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","無",51,"未使用",120.710303,24.139932,"臺中市","東區"
"側撞","2021",1,14,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",40,"未使用",120.287805,23.129519,"臺南市","善化區"
"側撞","2021",1,14,17,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",82,"未使用",120.287805,23.129519,"臺南市","善化區"
"穿越道路中","2021",1,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",121.46982,25.036062,"新北市","板橋區"
"穿越道路中","2021",1,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",14,"非駕駛人",121.46982,25.036062,"新北市","板橋區"
"穿越道路中","2021",1,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",73,"非駕駛人",121.46982,25.036062,"新北市","板橋區"
"撞路樹、電桿","2021",1,15,4,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","慢車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",66,"未使用",120.293608,22.981622,"臺南市","歸仁區"
"其他","2021",1,15,6,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",39,"未使用",120.514398,24.167575,"彰化縣","伸港鄉"
"其他","2021",1,15,6,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",78,"未使用",120.514398,24.167575,"彰化縣","伸港鄉"
"其他","2021",1,15,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","無",49,"未使用",121.501224,24.993962,"新北市","中和區"
"其他","2021",1,15,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","無",50,"未使用",121.501224,24.993962,"新北市","中和區"
