"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"路口交岔撞","2022",10,11,16,"陰","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",43,"非駕駛人",120.27895,22.74218,"高雄市","橋頭區"
"路口交岔撞","2022",10,11,16,"陰","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",72,"非駕駛人",120.27895,22.74218,"高雄市","橋頭區"
"追撞","2022",10,12,2,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",19,"未使用",120.483593,22.645893,"屏東縣","屏東市"
"追撞","2022",10,12,2,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",57,"未使用",120.483593,22.645893,"屏東縣","屏東市"
"追撞","2022",10,12,2,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",17,"未使用",120.483593,22.645893,"屏東縣","屏東市"
"對向通行中","2022",10,12,5,"晴","晨或暮光",50,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",21,"未使用",121.29816,22.964192,"臺東縣","東河鄉"
"對向通行中","2022",10,12,5,"晴","晨或暮光",50,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",69,"非駕駛人",121.29816,22.964192,"臺東縣","東河鄉"
"對向通行中","2022",10,12,5,"晴","晨或暮光",50,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",18,"未使用",121.29816,22.964192,"臺東縣","東河鄉"
"同向擦撞","2022",10,12,8,"雨","日間自然光線",50,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",66,"未使用",121.422212,25.004262,"新北市","樹林區"
"同向擦撞","2022",10,12,8,"雨","日間自然光線",50,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",35,"未使用",121.422212,25.004262,"新北市","樹林區"
"同向擦撞","2022",10,12,8,"雨","日間自然光線",50,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",43,"未使用",121.422212,25.004262,"新北市","樹林區"
"同向擦撞","2022",10,12,8,"雨","日間自然光線",50,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",31,"未使用",121.422212,25.004262,"新北市","樹林區"
"同向擦撞","2022",10,12,15,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",80,"未使用",120.683737,24.1336,"臺中市","東區"
"同向擦撞","2022",10,12,15,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",36,"未使用",120.683737,24.1336,"臺中市","東區"
"穿越道路中","2022",10,12,18,"陰","夜間(或隧道、地下道、涵洞)有照明",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",78,"非駕駛人",120.895234,22.342052,"臺東縣","大武鄉"
"穿越道路中","2022",10,12,18,"陰","夜間(或隧道、地下道、涵洞)有照明",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",48,"未使用",120.895234,22.342052,"臺東縣","大武鄉"
"其他","2022",10,12,18,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",28,"未使用",121.106538,24.996328,"桃園市","觀音區"
"其他","2022",10,12,18,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",65,"未使用",121.106538,24.996328,"桃園市","觀音區"
"側撞","2022",10,12,19,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",33,"未使用",121.412075,25.028492,"新北市","新莊區"
"側撞","2022",10,12,19,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",25,"未使用",121.412075,25.028492,"新北市","新莊區"
"側撞","2022",10,12,19,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",23,"非駕駛人",121.412075,25.028492,"新北市","新莊區"
"對向通行中","2022",10,13,5,"晴","晨或暮光",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",71,"不明",120.298987,23.575299,"雲林縣","北港鎮"
"對向通行中","2022",10,13,5,"晴","晨或暮光",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",71,"非駕駛人",120.298987,23.575299,"雲林縣","北港鎮"
"側撞","2022",10,13,5,"陰","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",64,"未使用",121.516495,25.091191,"臺北市","士林區"
"側撞","2022",10,13,5,"陰","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",57,"未使用",121.516495,25.091191,"臺北市","士林區"
"追撞","2022",10,13,6,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",23,"未使用",120.961223,24.767057,"新竹市","香山區"
"追撞","2022",10,13,6,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",62,"未使用",120.961223,24.767057,"新竹市","香山區"
"其他","2022",10,13,7,"晴","日間自然光線",70,"四岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",42,"不明",120.573236,24.031823,"彰化縣","花壇鄉"
"其他","2022",10,13,7,"晴","日間自然光線",70,"四岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",60,"不明",120.573236,24.031823,"彰化縣","花壇鄉"
"其他","2022",10,13,7,"晴","日間自然光線",70,"四岔路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",25,"未使用",120.573236,24.031823,"彰化縣","花壇鄉"
"穿越道路中","2022",10,13,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",69,"未使用",120.40176,23.680279,"雲林縣","虎尾鎮"
"穿越道路中","2022",10,13,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",44,"未使用",120.40176,23.680279,"雲林縣","虎尾鎮"
"對撞","2022",10,13,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",80,"未使用",120.681847,23.962749,"南投縣","草屯鎮"
"對撞","2022",10,13,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",58,"未使用",120.681847,23.962749,"南投縣","草屯鎮"
"對撞","2022",10,13,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",56,"非駕駛人",120.681847,23.962749,"南投縣","草屯鎮"
"其他","2022",10,13,22,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","窄式快慢車道分隔島(無柵欄)","有",26,"未使用",120.593116,24.073924,"彰化縣","彰化市"
"其他","2022",10,13,22,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","窄式快慢車道分隔島(無柵欄)","有",63,"非駕駛人",120.593116,24.073924,"彰化縣","彰化市"
"側撞","2022",10,14,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",72,"未使用",120.122405,23.240082,"臺南市","北門區"
"側撞","2022",10,14,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",39,"未使用",120.122405,23.240082,"臺南市","北門區"
"撞護欄(樁)","2022",10,14,11,"晴","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",68,"不明",120.68603,23.460825,"嘉義縣","竹崎鄉"
"撞護欄(樁)","2022",10,14,12,"晴","日間自然光線",50,"高架道路","快車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",47,"未使用",120.2888,22.66726,"高雄市","鼓山區"
"撞護欄(樁)","2022",10,14,12,"晴","日間自然光線",50,"高架道路","快車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",111,"",120.2888,22.66726,"高雄市","鼓山區"
"撞護欄(樁)","2022",10,14,12,"晴","日間自然光線",50,"高架道路","快車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",62,"未使用",120.2888,22.66726,"高雄市","鼓山區"
"撞護欄(樁)","2022",10,14,12,"晴","日間自然光線",50,"高架道路","快車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",71,"不明",120.2888,22.66726,"高雄市","鼓山區"
"撞護欄(樁)","2022",10,14,12,"晴","日間自然光線",50,"高架道路","快車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",71,"未使用",120.2888,22.66726,"高雄市","鼓山區"
"撞護欄(樁)","2022",10,14,12,"晴","日間自然光線",50,"高架道路","快車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",2,"非駕駛人",120.2888,22.66726,"高雄市","鼓山區"
"穿越道路中","2022",10,14,15,"雨","日間自然光線",30,"三岔路","交叉路口內","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",38,"不明",121.388818,25.08188,"新北市","林口區"
"穿越道路中","2022",10,14,15,"雨","日間自然光線",30,"三岔路","交叉路口內","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",66,"非駕駛人",121.388818,25.08188,"新北市","林口區"
"側撞","2022",10,14,23,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",45,"未使用",121.212627,25.003248,"桃園市","中壢區"
"側撞","2022",10,14,23,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",21,"未使用",121.212627,25.003248,"桃園市","中壢區"
"路口交岔撞","2022",10,14,23,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",49,"未使用",121.602538,23.989201,"花蓮縣","花蓮市"
"路口交岔撞","2022",10,14,23,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",46,"未使用",121.602538,23.989201,"花蓮縣","花蓮市"
"路口交岔撞","2022",10,14,23,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",50,"非駕駛人",121.602538,23.989201,"花蓮縣","花蓮市"
"同向通行中","2022",10,15,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",55,"不明",120.676556,23.928563,"南投縣","南投市"
"同向通行中","2022",10,15,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",51,"非駕駛人",120.676556,23.928563,"南投縣","南投市"
"同向通行中","2022",10,15,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",17,"非駕駛人",120.676556,23.928563,"南投縣","南投市"
"撞護欄(樁)","2022",10,16,6,"雨","晨或暮光",40,"三岔路","交叉口附近","柏油","濕潤","良好","正常","行車分向線","快慢車道分隔線","無",19,"未使用",120.36591,22.549817,"高雄市","小港區"
"撞護欄(樁)","2022",10,16,6,"雨","晨或暮光",40,"三岔路","交叉口附近","柏油","濕潤","良好","正常","行車分向線","快慢車道分隔線","無",111,"",120.36591,22.549817,"高雄市","小港區"
"撞護欄(樁)","2022",10,16,6,"雨","晨或暮光",40,"三岔路","交叉口附近","柏油","濕潤","良好","正常","行車分向線","快慢車道分隔線","無",18,"未使用",120.36591,22.549817,"高雄市","小港區"
"側撞","2022",10,17,5,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",62,"未使用",120.600478,23.941006,"彰化縣","員林市"
"側撞","2022",10,17,5,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",57,"未使用",120.600478,23.941006,"彰化縣","員林市"
"追撞","2022",10,17,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",61,"未使用",120.299466,23.395635,"嘉義縣","鹿草鄉"
"追撞","2022",10,17,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",81,"不明",120.299466,23.395635,"嘉義縣","鹿草鄉"
"追撞","2022",10,17,9,"陰","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",52,"不明",120.701646,23.839674,"南投縣","名間鄉"
"追撞","2022",10,17,9,"陰","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",42,"不明",120.701646,23.839674,"南投縣","名間鄉"
"追撞","2022",10,17,9,"陰","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",79,"非駕駛人",120.701646,23.839674,"南投縣","名間鄉"
"其他","2022",10,17,14,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",51,"未使用",120.714628,21.985384,"屏東縣","恆春鎮"
"其他","2022",10,17,14,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",24,"未使用",120.714628,21.985384,"屏東縣","恆春鎮"
"其他","2022",10,17,14,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",20,"非駕駛人",120.714628,21.985384,"屏東縣","恆春鎮"
"側撞","2022",10,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",31,"未使用",120.496032,23.748449,"雲林縣","莿桐鄉"
"側撞","2022",10,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",51,"未使用",120.496032,23.748449,"雲林縣","莿桐鄉"
"側撞","2022",10,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",24,"未使用",120.496032,23.748449,"雲林縣","莿桐鄉"
"側撞","2022",10,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",43,"未使用",120.496032,23.748449,"雲林縣","莿桐鄉"
"路上翻車、摔倒","2022",10,18,6,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","無",71,"未使用",120.434136,23.487875,"嘉義市","西區"
"撞路樹、電桿","2022",10,18,8,"晴","日間自然光線",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",28,"未使用",120.557732,22.616283,"屏東縣","內埔鄉"
"同向擦撞","2022",10,18,17,"雨","夜間(或隧道、地下道、涵洞)有照明",30,"橋樑","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",64,"未使用",121.514939,25.018187,"新北市","永和區"
"同向擦撞","2022",10,18,17,"雨","夜間(或隧道、地下道、涵洞)有照明",30,"橋樑","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",64,"未使用",121.514939,25.018187,"新北市","永和區"
"同向擦撞","2022",10,18,17,"雨","夜間(或隧道、地下道、涵洞)有照明",30,"橋樑","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",64,"非駕駛人",121.514939,25.018187,"新北市","永和區"
"撞路樹、電桿","2022",10,18,23,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",40,"不明",120.797468,24.326019,"苗栗縣","卓蘭鎮"
"路口交岔撞","2022",10,19,14,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",61,"未使用",120.3036,22.60967,"高雄市","前鎮區"
"路口交岔撞","2022",10,19,14,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",18,"未使用",120.3036,22.60967,"高雄市","前鎮區"
"路上翻車、摔倒","2022",10,19,16,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",120.2891,22.84018,"高雄市","路竹區"
"路上翻車、摔倒","2022",10,19,16,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",111,"",120.2891,22.84018,"高雄市","路竹區"
"穿越道路中","2022",10,19,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",70,"非駕駛人",120.730393,24.135042,"臺中市","太平區"
"穿越道路中","2022",10,19,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",20,"不明",120.730393,24.135042,"臺中市","太平區"
"穿越道路中","2022",10,19,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"非駕駛人",120.730393,24.135042,"臺中市","太平區"
"側撞","2022",10,19,22,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",54,"未使用",121.303862,25.020312,"桃園市","桃園區"
"側撞","2022",10,19,22,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",24,"未使用",121.303862,25.020312,"桃園市","桃園區"
"其他","2022",10,20,10,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",78,"未使用",121.766576,24.662949,"宜蘭縣","冬山鄉"
"其他","2022",10,20,10,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",56,"未使用",121.766576,24.662949,"宜蘭縣","冬山鄉"
"其他","2022",10,20,10,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"未使用",121.766576,24.662949,"宜蘭縣","冬山鄉"
"其他","2022",10,20,10,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",78,"未使用",121.766576,24.662949,"宜蘭縣","冬山鄉"
"追撞","2022",10,20,22,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",41,"不明",121.127177,24.893967,"桃園市","楊梅區"
"追撞","2022",10,20,22,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",36,"未使用",121.127177,24.893967,"桃園市","楊梅區"
"追撞","2022",10,20,22,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",35,"未使用",121.127177,24.893967,"桃園市","楊梅區"
"追撞","2022",10,20,22,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",23,"未使用",121.127177,24.893967,"桃園市","楊梅區"
"追撞","2022",10,20,22,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",49,"未使用",121.127177,24.893967,"桃園市","楊梅區"
"路口交岔撞","2022",10,20,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",20,"未使用",120.482187,23.683684,"雲林縣","斗南鎮"
"路口交岔撞","2022",10,20,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",55,"不明",120.482187,23.683684,"雲林縣","斗南鎮"
"路口交岔撞","2022",10,20,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",38,"不明",120.482187,23.683684,"雲林縣","斗南鎮"
"撞橋樑、建築物","2022",10,20,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","其他","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",62,"不明",121.099706,24.7315,"新竹縣","竹東鎮"
"撞橋樑、建築物","2022",10,20,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","其他","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",28,"非駕駛人",121.099706,24.7315,"新竹縣","竹東鎮"
"追撞","2022",10,21,6,"晴","日間自然光線",40,"直路","機車優先道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",73,"未使用",120.247965,23.296397,"臺南市","鹽水區"
"追撞","2022",10,21,6,"晴","日間自然光線",40,"直路","機車優先道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",93,"非駕駛人",120.247965,23.296397,"臺南市","鹽水區"
"側撞","2022",10,21,10,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",37,"未使用",120.698587,24.079487,"臺中市","大里區"
"側撞","2022",10,21,10,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",81,"未使用",120.698587,24.079487,"臺中市","大里區"
"側撞","2022",10,21,10,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",83,"不明",120.698587,24.079487,"臺中市","大里區"
"側撞","2022",10,21,10,"晴","日間自然光線",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",32,"未使用",120.244963,22.791974,"高雄市","彌陀區"
"側撞","2022",10,21,10,"晴","日間自然光線",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",71,"不明",120.244963,22.791974,"高雄市","彌陀區"
"撞護欄(樁)","2022",10,21,13,"晴","日間自然光線",50,"彎曲路及附近","慢車道","柏油","乾燥","良好","正常","行車分向線","快慢車道分隔線","無",29,"未使用",120.615235,24.220095,"臺中市","大雅區"
"對撞","2022",10,21,16,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",46,"未使用",120.590716,24.165532,"臺中市","南屯區"
"對撞","2022",10,21,16,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"不明",120.590716,24.165532,"臺中市","南屯區"
"對撞","2022",10,21,16,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",27,"非駕駛人",120.590716,24.165532,"臺中市","南屯區"
"對撞","2022",10,21,16,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",32,"非駕駛人",120.590716,24.165532,"臺中市","南屯區"
"側撞","2022",10,22,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",28,"未使用",121.472979,25.046352,"新北市","三重區"
"側撞","2022",10,22,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",21,"未使用",121.472979,25.046352,"新北市","三重區"
